gt_id,st_id,startts,endts,porterror,host_fix,port_fix,name_fix,serialno_fix,fwversion_fix,comparator_fix,devider_fix,rawpulsescounter_fix,error,stringvoltage,stringcurrent,temperature,totalwh
2,10,2019-06-01 23:44:14,2019-06-01 23:44:16,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,131,2.8309999,46.0,123858041
3,11,2019-06-01 23:44:16,2019-06-01 23:44:22,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,14,1.115,55.0,123858495
3,12,2019-06-01 23:44:16,2019-06-01 23:44:22,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,678,3.244,39.0,123859408
3,13,2019-06-01 23:44:16,2019-06-01 23:44:22,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,27,0.419,68.0,123857100
3,14,2019-06-01 23:44:16,2019-06-01 23:44:22,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,610,2.776,63.0,123858743
3,15,2019-06-01 23:44:16,2019-06-01 23:44:22,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,304,4.362,39.0,123860235
1,1,2019-06-01 23:44:55,2019-06-01 23:44:55,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,489,4.305,45.0,123859812
1,2,2019-06-01 23:44:55,2019-06-01 23:44:55,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,943,3.243,61.0,123861550
1,3,2019-06-01 23:44:55,2019-06-01 23:44:55,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,637,0.241,69.0,123860192
1,4,2019-06-01 23:44:55,2019-06-01 23:44:55,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,827,2.372,41.0,123859776
1,5,2019-06-01 23:44:55,2019-06-01 23:44:55,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,132,0.106,30.0,123860267
2,6,2019-06-01 23:45:20,2019-06-01 23:45:20,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,212,3.625,43.0,123860085
2,7,2019-06-01 23:45:20,2019-06-01 23:45:20,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,604,2.9229999,47.0,123861004
2,8,2019-06-01 23:45:20,2019-06-01 23:45:20,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,422,1.743,59.0,123859652
2,9,2019-06-01 23:45:20,2019-06-01 23:45:20,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,489,4.902,57.0,123860661
2,10,2019-06-01 23:45:20,2019-06-01 23:45:20,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,350,2.297,30.0,123859567
3,11,2019-06-01 23:45:23,2019-06-01 23:45:27,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,659,1.834,22.0,123860365
3,12,2019-06-01 23:45:23,2019-06-01 23:45:27,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,430,0.548,49.0,123860639
3,13,2019-06-01 23:45:23,2019-06-01 23:45:27,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,546,3.997,32.0,123858632
3,14,2019-06-01 23:45:23,2019-06-01 23:45:27,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,510,4.657,39.0,123860391
3,15,2019-06-01 23:45:23,2019-06-01 23:45:27,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,565,2.253,63.0,123862042
1,1,2019-06-01 23:45:56,2019-06-01 23:45:57,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,864,0.369,25.0,123861801
1,2,2019-06-01 23:45:56,2019-06-01 23:45:57,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,935,1.289,49.0,123862913
1,3,2019-06-01 23:45:56,2019-06-01 23:45:57,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,655,0.148,47.0,123861838
1,4,2019-06-01 23:45:56,2019-06-01 23:45:57,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,464,3.712,55.0,123861559
1,5,2019-06-01 23:45:56,2019-06-01 23:45:57,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,235,3.315,39.0,123861807
2,6,2019-06-01 23:46:26,2019-06-01 23:46:36,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,924,3.119,24.0,123861997
2,7,2019-06-01 23:46:26,2019-06-01 23:46:36,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,494,0.302,26.0,123862623
2,8,2019-06-01 23:46:26,2019-06-01 23:46:36,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,907,0.254,27.0,123861428
2,9,2019-06-01 23:46:26,2019-06-01 23:46:36,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,509,3.81,66.0,123862010
2,10,2019-06-01 23:46:26,2019-06-01 23:46:36,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,147,1.3050001,64.0,123861126
3,11,2019-06-01 23:46:29,2019-06-01 23:46:38,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,849,4.291,52.0,123862094
3,12,2019-06-01 23:46:29,2019-06-01 23:46:38,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,193,2.9390001,49.0,123861657
3,13,2019-06-01 23:46:29,2019-06-01 23:46:38,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,439,0.772,45.0,123860340
3,14,2019-06-01 23:46:29,2019-06-01 23:46:38,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,371,1.7850001,56.0,123861831
3,15,2019-06-01 23:46:29,2019-06-01 23:46:38,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,849,0.55,21.0,123863849
1,1,2019-06-01 23:47:00,2019-06-01 23:47:07,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,189,4.376,23.0,123863409
1,2,2019-06-01 23:47:00,2019-06-01 23:47:07,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,704,2.5640001,22.0,123864182
1,3,2019-06-01 23:47:00,2019-06-01 23:47:07,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,243,1.493,47.0,123863113
1,4,2019-06-01 23:47:00,2019-06-01 23:47:07,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,929,2.274,33.0,123863294
1,5,2019-06-01 23:47:00,2019-06-01 23:47:07,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,837,2.386,36.0,123863456
2,6,2019-06-01 23:47:30,2019-06-01 23:47:39,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,579,3.274,63.0,123863556
2,7,2019-06-01 23:47:30,2019-06-01 23:47:39,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,595,3.9850001,41.0,123863804
2,8,2019-06-01 23:47:30,2019-06-01 23:47:39,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,288,2.368,38.0,123862437
2,9,2019-06-01 23:47:30,2019-06-01 23:47:39,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,612,1.163,65.0,123863972
2,10,2019-06-01 23:47:30,2019-06-01 23:47:39,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,340,1.7179999,62.0,123862735
3,11,2019-06-01 23:47:37,2019-06-01 23:47:40,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,108,0.476,33.0,123863906
3,12,2019-06-01 23:47:37,2019-06-01 23:47:40,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,946,4.465,27.0,123862783
3,13,2019-06-01 23:47:37,2019-06-01 23:47:40,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,67,3.962,68.0,123861455
3,14,2019-06-01 23:47:37,2019-06-01 23:47:40,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,756,1.55,36.0,123863497
3,15,2019-06-01 23:47:37,2019-06-01 23:47:40,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,614,0.281,65.0,123865789
1,1,2019-06-01 23:48:09,2019-06-01 23:48:13,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,489,4.87,50.0,123864626
1,2,2019-06-01 23:48:09,2019-06-01 23:48:13,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,497,1.348,44.0,123866150
1,3,2019-06-01 23:48:09,2019-06-01 23:48:13,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,641,4.864,60.0,123864734
1,4,2019-06-01 23:48:09,2019-06-01 23:48:13,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,686,3.116,32.0,123864444
1,5,2019-06-01 23:48:09,2019-06-01 23:48:13,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,903,2.483,53.0,123865408
2,6,2019-06-01 23:48:32,2019-06-01 23:48:34,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,162,3.493,56.0,123865391
2,7,2019-06-01 23:48:32,2019-06-01 23:48:34,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,538,2.693,33.0,123864924
2,8,2019-06-01 23:48:32,2019-06-01 23:48:34,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,931,3.023,61.0,123864123
2,9,2019-06-01 23:48:32,2019-06-01 23:48:34,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,485,1.339,61.0,123865595
2,10,2019-06-01 23:48:32,2019-06-01 23:48:34,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,720,1.618,66.0,123864049
3,11,2019-06-01 23:48:46,2019-06-01 23:48:52,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,222,0.243,23.0,123865878
3,12,2019-06-01 23:48:46,2019-06-01 23:48:52,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,382,0.792,37.0,123864370
3,13,2019-06-01 23:48:46,2019-06-01 23:48:52,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,814,2.461,36.0,123862805
3,14,2019-06-01 23:48:46,2019-06-01 23:48:52,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,272,0.349,55.0,123864728
3,15,2019-06-01 23:48:46,2019-06-01 23:48:52,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,749,4.021,67.0,123867012
1,1,2019-06-01 23:49:14,2019-06-01 23:49:22,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,328,4.273,27.0,123865758
1,2,2019-06-01 23:49:14,2019-06-01 23:49:22,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,554,4.829,26.0,123867988
1,3,2019-06-01 23:49:14,2019-06-01 23:49:22,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,225,1.462,42.0,123866530
1,4,2019-06-01 23:49:14,2019-06-01 23:49:22,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,482,1.383,55.0,123866072
1,5,2019-06-01 23:49:14,2019-06-01 23:49:22,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,267,2.927,34.0,123866584
2,6,2019-06-01 23:49:40,2019-06-01 23:49:43,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,567,4.082,38.0,123866946
2,7,2019-06-01 23:49:40,2019-06-01 23:49:43,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,211,4.116,48.0,123866475
2,8,2019-06-01 23:49:40,2019-06-01 23:49:43,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,801,3.628,44.0,123865209
2,9,2019-06-01 23:49:40,2019-06-01 23:49:43,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,215,1.917,40.0,123866623
2,10,2019-06-01 23:49:40,2019-06-01 23:49:43,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,201,4.384,30.0,123865425
3,11,2019-06-01 23:49:53,2019-06-01 23:50:02,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,775,2.192,42.0,123867775
3,12,2019-06-01 23:49:53,2019-06-01 23:50:02,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,252,1.852,22.0,123865663
3,13,2019-06-01 23:49:53,2019-06-01 23:50:02,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,512,1.267,28.0,123864159
3,14,2019-06-01 23:49:53,2019-06-01 23:50:02,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,509,1.329,51.0,123866088
3,15,2019-06-01 23:49:53,2019-06-01 23:50:02,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,972,4.187,62.0,123868560
1,1,2019-06-01 23:50:19,2019-06-01 23:50:24,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,28,1.1570001,45.0,123867470
1,2,2019-06-01 23:50:19,2019-06-01 23:50:24,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,351,3.133,64.0,123869655
1,3,2019-06-01 23:50:19,2019-06-01 23:50:24,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,971,2.071,50.0,123867551
1,4,2019-06-01 23:50:19,2019-06-01 23:50:24,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,407,2.011,60.0,123867517
1,5,2019-06-01 23:50:19,2019-06-01 23:50:24,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,810,4.847,28.0,123868107
2,6,2019-06-01 23:50:49,2019-06-01 23:50:57,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,900,1.5580001,61.0,123868398
2,7,2019-06-01 23:50:49,2019-06-01 23:50:57,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,575,1.734,35.0,123867531
2,8,2019-06-01 23:50:49,2019-06-01 23:50:57,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,433,0.808,50.0,123866295
2,9,2019-06-01 23:50:49,2019-06-01 23:50:57,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,407,3.118,58.0,123867767
2,10,2019-06-01 23:50:49,2019-06-01 23:50:57,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,947,1.254,52.0,123866653
3,11,2019-06-01 23:50:57,2019-06-01 23:51:00,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,890,1.009,63.0,123869650
3,12,2019-06-01 23:50:57,2019-06-01 23:51:00,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,907,2.392,69.0,123866752
3,13,2019-06-01 23:50:57,2019-06-01 23:51:00,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,180,0.804,33.0,123866019
3,14,2019-06-01 23:50:57,2019-06-01 23:51:00,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,508,3.76,32.0,123867492
3,15,2019-06-01 23:50:57,2019-06-01 23:51:00,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,150,0.993,27.0,123870160
1,1,2019-06-01 23:51:24,2019-06-01 23:51:26,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,602,3.904,38.0,123869453
1,2,2019-06-01 23:51:24,2019-06-01 23:51:26,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,854,3.7350001,44.0,123870829
1,3,2019-06-01 23:51:24,2019-06-01 23:51:26,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,180,3.2220001,62.0,123868761
1,4,2019-06-01 23:51:24,2019-06-01 23:51:26,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,569,2.455,26.0,123868711
1,5,2019-06-01 23:51:24,2019-06-01 23:51:26,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,451,2.728,45.0,123869849
2,6,2019-06-01 23:51:59,2019-06-01 23:52:03,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,736,1.6719999,68.0,123869736
2,7,2019-06-01 23:51:59,2019-06-01 23:52:03,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,505,3.126,64.0,123868878
2,8,2019-06-01 23:51:59,2019-06-01 23:52:03,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,52,0.298,29.0,123867682
2,9,2019-06-01 23:51:59,2019-06-01 23:52:03,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,662,3.575,44.0,123868992
2,10,2019-06-01 23:51:59,2019-06-01 23:52:03,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,492,0.465,63.0,123867661
3,11,2019-06-01 23:51:59,2019-06-01 23:52:01,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,768,2.757,67.0,123870908
3,12,2019-06-01 23:51:59,2019-06-01 23:52:01,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,129,2.809,38.0,123868107
3,13,2019-06-01 23:51:59,2019-06-01 23:52:01,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,317,2.021,69.0,123867626
3,14,2019-06-01 23:51:59,2019-06-01 23:52:01,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,378,0.474,43.0,123868890
3,15,2019-06-01 23:51:59,2019-06-01 23:52:01,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,521,0.032,42.0,123872123
1,1,2019-06-01 23:52:24,2019-06-01 23:52:26,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,854,1.9219999,68.0,123870992
1,2,2019-06-01 23:52:24,2019-06-01 23:52:26,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,142,1.292,66.0,123872450
1,3,2019-06-01 23:52:24,2019-06-01 23:52:26,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,941,2.636,68.0,123870441
1,4,2019-06-01 23:52:24,2019-06-01 23:52:26,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,642,4.668,49.0,123870197
1,5,2019-06-01 23:52:24,2019-06-01 23:52:26,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,213,2.012,54.0,123871339
2,6,2019-06-01 23:53:02,2019-06-01 23:53:09,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,185,2.795,43.0,123870923
2,7,2019-06-01 23:53:02,2019-06-01 23:53:09,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,148,0.741,62.0,123870194
2,8,2019-06-01 23:53:02,2019-06-01 23:53:09,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,22,3.473,64.0,123869100
2,9,2019-06-01 23:53:02,2019-06-01 23:53:09,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,341,1.087,32.0,123870227
2,10,2019-06-01 23:53:02,2019-06-01 23:53:09,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,289,4.531,28.0,123869391
3,11,2019-06-01 23:53:02,2019-06-01 23:53:08,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,795,4.891,30.0,123871913
3,12,2019-06-01 23:53:02,2019-06-01 23:53:08,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,999,4.082,68.0,123870024
3,13,2019-06-01 23:53:02,2019-06-01 23:53:08,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,631,3.003,26.0,123869144
3,14,2019-06-01 23:53:02,2019-06-01 23:53:08,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,212,4.87,56.0,123870271
3,15,2019-06-01 23:53:02,2019-06-01 23:53:08,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,548,4.42,45.0,123873784
1,1,2019-06-01 23:53:31,2019-06-01 23:53:38,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,325,2.58,41.0,123872979
1,2,2019-06-01 23:53:31,2019-06-01 23:53:38,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,884,3.538,26.0,123873686
1,3,2019-06-01 23:53:31,2019-06-01 23:53:38,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,575,3.465,32.0,123871574
1,4,2019-06-01 23:53:31,2019-06-01 23:53:38,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,823,3.894,28.0,123871394
1,5,2019-06-01 23:53:31,2019-06-01 23:53:38,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,927,0.22,56.0,123873321
2,6,2019-06-01 23:54:10,2019-06-01 23:54:16,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,697,1.023,45.0,123872794
2,7,2019-06-01 23:54:10,2019-06-01 23:54:16,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,745,4.64,20.0,123871422
2,8,2019-06-01 23:54:10,2019-06-01 23:54:16,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,609,2.93,69.0,123870846
2,9,2019-06-01 23:54:10,2019-06-01 23:54:16,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,99,2.052,44.0,123871576
2,10,2019-06-01 23:54:10,2019-06-01 23:54:16,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,513,2.408,62.0,123870918
3,11,2019-06-01 23:54:11,2019-06-01 23:54:18,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,956,1.671,49.0,123873211
3,12,2019-06-01 23:54:11,2019-06-01 23:54:18,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,625,3.107,56.0,123871918
3,13,2019-06-01 23:54:11,2019-06-01 23:54:18,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,372,4.166,30.0,123870718
3,14,2019-06-01 23:54:11,2019-06-01 23:54:18,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,524,0.578,20.0,123872075
3,15,2019-06-01 23:54:11,2019-06-01 23:54:18,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,167,4.391,31.0,123875386
1,1,2019-06-01 23:54:35,2019-06-01 23:54:41,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,709,0.172,31.0,123874401
1,2,2019-06-01 23:54:35,2019-06-01 23:54:41,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,451,1.387,39.0,123875282
1,3,2019-06-01 23:54:35,2019-06-01 23:54:41,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,31,2.983,24.0,123873459
1,4,2019-06-01 23:54:35,2019-06-01 23:54:41,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,392,4.636,37.0,123873293
1,5,2019-06-01 23:54:35,2019-06-01 23:54:41,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,820,1.9219999,48.0,123874433
2,6,2019-06-01 23:55:13,2019-06-01 23:55:21,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,748,4.862,61.0,123874301
2,7,2019-06-01 23:55:13,2019-06-01 23:55:21,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,936,3.634,29.0,123873147
2,8,2019-06-01 23:55:13,2019-06-01 23:55:21,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,828,3.056,41.0,123872042
2,9,2019-06-01 23:55:13,2019-06-01 23:55:21,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,160,3.384,32.0,123873541
2,10,2019-06-01 23:55:13,2019-06-01 23:55:21,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,950,0.933,52.0,123872399
3,11,2019-06-01 23:55:21,2019-06-01 23:55:23,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,571,4.203,63.0,123874419
3,12,2019-06-01 23:55:21,2019-06-01 23:55:23,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,277,0.736,61.0,123873059
3,13,2019-06-01 23:55:21,2019-06-01 23:55:23,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,392,1.771,51.0,123872412
3,14,2019-06-01 23:55:21,2019-06-01 23:55:23,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,626,2.616,62.0,123873989
3,15,2019-06-01 23:55:21,2019-06-01 23:55:23,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,750,0.1,37.0,123876491
1,1,2019-06-01 23:55:42,2019-06-01 23:55:43,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,632,4.927,55.0,123875516
1,2,2019-06-01 23:55:42,2019-06-01 23:55:43,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,928,4.502,57.0,123877185
1,3,2019-06-01 23:55:42,2019-06-01 23:55:43,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,807,2.542,29.0,123875066
1,4,2019-06-01 23:55:42,2019-06-01 23:55:43,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,401,0.641,50.0,123875282
1,5,2019-06-01 23:55:42,2019-06-01 23:55:43,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,450,4.1,41.0,123875735
2,6,2019-06-01 23:56:18,2019-06-01 23:56:23,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,482,1.845,42.0,123876064
2,7,2019-06-01 23:56:18,2019-06-01 23:56:23,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,683,1.652,59.0,123874604
2,8,2019-06-01 23:56:18,2019-06-01 23:56:23,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,643,1.74,60.0,123873736
2,9,2019-06-01 23:56:18,2019-06-01 23:56:23,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,816,1.9419999,20.0,123874627
2,10,2019-06-01 23:56:18,2019-06-01 23:56:23,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,65,2.776,47.0,123873526
3,11,2019-06-01 23:56:22,2019-06-01 23:56:26,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,69,4.784,66.0,123876202
3,12,2019-06-01 23:56:22,2019-06-01 23:56:26,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,512,3.438,59.0,123874903
3,13,2019-06-01 23:56:22,2019-06-01 23:56:26,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,492,1.007,38.0,123874282
3,14,2019-06-01 23:56:22,2019-06-01 23:56:26,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,151,4.974,20.0,123875717
3,15,2019-06-01 23:56:22,2019-06-01 23:56:26,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,424,1.054,58.0,123877740
1,1,2019-06-01 23:56:45,2019-06-01 23:56:50,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,277,4.071,42.0,123877321
1,2,2019-06-01 23:56:45,2019-06-01 23:56:50,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,504,1.824,61.0,123879184
1,3,2019-06-01 23:56:45,2019-06-01 23:56:50,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,62,1.3889999,36.0,123876514
1,4,2019-06-01 23:56:45,2019-06-01 23:56:50,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,724,1.228,52.0,123876962
